codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
29321940;;0;"Bioresmetrina";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29321950;;0;"Diacetato de 5-nitrofurfurilideno (nfda)";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29321990;;0;"Outs.compostos heterocicl.c/1 ciclo furano,n/condensado";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29322000;;0;"Lactonas";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329100;;0;"Isossafrol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329200;;0;"1-(1,3-benzodioxol-5-il) propan-2-ona";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329300;;0;"Piperonal";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329400;;0;"Safrol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329500;;0;"Tetraidrocanabinois (todos os isomeros)";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329600;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de oxigenio carbofurano iSo ";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329911;;0;"Eucaliptol";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329912;;0;"Quercetina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329913;;0;"Dinitrato de isossorbida";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329991;;0;"Cloridrato de amiodarona";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329992;;0;"1,3,4,6,7,8-hexaidro-4,6,6,7,8,8-hexametilciclopent.etc";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329993;;0;"Dibenzilideno-sorbitol";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329994;;0;"Carbosulfan ((dibutilaminotio) metilcarbamato de 2,etc.";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29329999;;0;"Outs.compostos heterocicl.de heteroatomos de oxigenio";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29331111;;0;"Dipirona";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29331112;;0;"Magnopirol (dipirona magnesica)";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29331119;;0;"Outs.ac.1-fenil-2,3-dimetil-5-pirazolona-4-metilam.etc.";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29331120;;0;"Metileno-bis (4metilamino-1fenil-2,3-dimetil)pirazolona";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29331190;;0;"Outros fenazonas (antipirinas) e seus derivados";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29331911;;0;"Fenilbutazona calcica";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29331919;;0;"Outros fenilbutazonas e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29331990;;0;"Outs.compostos heterocicls.c/1 ciclo pirazol,n/condens.";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332110;;0;"Iprodiona";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332121;;0;"Fenitoina e seu sal sodico";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332129;;0;"Outros sais da fenitoina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332190;;0;"Outros hidantoinas e seus derivados";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332911;;0;"2-metil-5-nitroimidazol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332912;;0;"Metronidazol e seus sais";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332913;;0;"Tinidazol";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332919;;0;"Outs.compostos heterociclicos com 1 ciclo nitroimidazol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332921;;0;"Econazol e seu nitrato";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332922;;0;"Nitrato de miconazol";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332923;;0;"Cloridrato de clonidina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332924;;0;"Nitrato de isoconazol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332925;;0;"Clotrimazol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332929;;0;"Outs.compostos heterociclicos c/ciclo benzeno clorado";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332930;;0;"Cimetidina e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332940;;0;"4-metil-5-hidroximetilimidazol e seus sais";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332991;;0;"Imidazol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332992;;0;"Histidina e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332993;;0;"Ondansetron e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332994;;0;"1-hidroxietil-2-undecanoilimidazolina";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332995;;0;"1-hidroxietil-2-(8-heptadecenoil) imidazolina";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29332999;;0;"Outs.compostos heterocicl.1 ciclo imidazol n/condensado";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333110;;0;"Piridina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333120;;0;"Sais de piridina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333200;;0;"Piperidina e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333311;;0;"Alfentanil";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333312;;0;"Anileridina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333319;;0;"Sais de alfentanil e anileridina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333321;;0;"Bezitramida (ezitramide)";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333322;;0;"Bromazepam";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333329;;0;"Sais de bezitramida e bromazepam";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333331;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto carfentanila";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333332;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto cetobemidona";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333339;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto outros";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333341;;0;"Difenoxilato";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333342;;0;"Cloridrato de difenoxilato";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333349;;0;"Outros, sais de difenoxilato";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333351;;0;"Difenoxina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333352;;0;"Dipipanona";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333359;;0;"Sais de difenoxina e dipipanona";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333361;;0;"Fenciclidina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333362;;0;"Fenoperidina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333363;;0;"Fentanil";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333369;;0;"Sais de fenciclidina, fenoperidina e fentanil";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333371;;0;"Metifenidato";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333372;;0;"Pentazocina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333379;;0;"Sais de metilfenidato e pentazocina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333381;;0;"Petidina (meperidina)";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333382;;0;"Intermediario a da petidina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333383;;0;"Pipradrol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333384;;0;"Cloridrato de petidina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333389;;0;"Sais de petidina, intermediario a da petidina e pipradrol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333391;;0;"Piritramida";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333392;;0;"Propiram";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333393;;0;"Trimeperidina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333394;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto Remifentanila";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333399;;0;"Sais de piritramida, propiram e trimeperidina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333400;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto outras fentanilas e seus derivados";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333500;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto Quinuclidin 3 ol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333600;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto 4 anilino n fenetilpiperidina anPP ";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333700;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto n Fenetil 4 piperidona nPP ";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333912;;0;"Droperidol";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333913;;0;"Acido niflumico";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333914;;0;"Haloxifop (acido (rs)-2-[4-(3-cloro-5-trifluormetil-etc";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333915;;0;"Haloperidol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333919;;0;"Outs.compost.heterocicl.c/fluor e/ou bromo,lig.covalent";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333921;;0;"Picloram";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333922;;0;"Clorpirifos";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333923;;0;"Malato acido de cleboprida (malato de cleboprida)";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333924;;0;"Cloridrato de cloperamida";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333925;;0;"Acido 2-(2metil-3cloroanilino) nicotinico/sal de lisina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333929;;0;"Outros compostos heterocicls.c/cloro,sem fluor nem brom";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333931;;0;"Terfenadina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333932;;0;"Biperideno e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333933;;0;"Acido isonicotinico";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333934;;0;"5-etil-2,3-dicarboxipiridina (5-epdc)";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333935;;0;"Imazetapir (ac.(rs)-5-etil-2-(4-isopropil-4-metil-5-etc";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333937;;0;"Produtos quimicos organicos compostos heterociclicos exclusivamente de heteroatomo s de nitrogenio azoto Benzilato de 3 quinuclidinila";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333939;;0;"Outros (cuja estrutura contem funcoes alcool, acido carboxilico......).....";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333943;;0;"Nifedipina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333944;;0;"Nitrendipina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333945;;0;"Maleato de pirilamina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333946;;0;"Omeprazol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333948;;0;"Nimodipina";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333949;;0;"Outros (cuja estrutura contem eter, ester ou ambas.............)";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333981;;0;"Cloridrato de benzetimida";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333982;;0;"Cloridrato de mepivacaina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333983;;0;"Cloridrato de bupivacaina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333984;;0;"Dicloreto de paraquat";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333989;;0;"Outs.compost.heterocicl.c/piridina,n-subst.alquila,aril";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333991;;0;"Cloridrato de fenazopiridina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333992;;0;"Isoniazida";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333993;;0;"3-cianopiridina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333994;;0;"4,4-bipiridina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29333999;;0;"Outs.compostos heterocicl.1 ciclo piridina n/condensado";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334110;;0;"Levorfanol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334120;;0;"Sais de levorfanol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334911;;0;"Acido 2,3-quinolinodicarboxilico";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334912;;0;"Rosoxacina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334913;;0;"Imazaquin";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334919;;0;"Outros derivados do acido quinolinocarboxilico";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334920;;0;"Oxaminiquina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334930;;0;"Broxiquinolina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334940;;0;"Esteres do levorfanol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29334990;;0;"Outs.compostos heterociclicos c/1 ciclo quinoleina,etc.";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335200;;0;"Malonilureia(manolinureia) (acido barbiturico) e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335311;;0;"Alobarbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335312;;0;"Amobarbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335321;;0;"Barbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335322;;0;"Butalbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335323;;0;"Butobarbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335330;;0;"Ciclobarbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335340;;0;"Fenobarbital e seus sais";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335350;;0;"Metilfenobarbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335360;;0;"Pentobarbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335371;;0;"Secbutabarbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335372;;0;"Secobarbital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335380;;0;"Vinibital e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335400;;0;"Outros derivados da malonilureia(manolinureia), metaqualona e zizeprol, sais desses produtos";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335510;;0;"Loprazolam e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335520;;0;"Mecloqualona e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335530;;0;"Metaqualona e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335540;;0;"Zipeprol e seus sais";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335911;;0;"Oxatomida";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335912;;0;"Praziquantel";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335913;;0;"Norfloxacina e seu nicotinato";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335914;;0;"Flunarizina e seu dicloridrato";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335915;;0;"Enrofloxacina, sais de piperazina";13.45;20.25;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335916;;0;"Cloridrato de buspirona";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335919;;0;"Outs.compostos heterociclicos,com ciclo piperazina";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335921;;0;"Bromacil";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335922;;0;"Terbacil";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335923;;0;"Fluorouracil";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335929;;0;"Outs.compost.heteroc.ciclo pirimidina,halog.lig.covalen";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335931;;0;"Propiltiouracil";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335932;;0;"Diazinon";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335933;;0;"Pirazofos";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335934;;0;"Azatioprina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335935;;0;"6-mercaptopurina";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335939;;0;"Outs.compost.heteroc.ciclo pirimidina,enxofre,s/halogen";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335941;;0;"Trimetoprima";13.45;20.96;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335942;;0;"Aciclovir";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
29335943;;0;"Tosilatos de dipiridamol";13.45;15.45;3.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
